word,POS,tag
lease,NN,O
shall,MD,O
remain,VB,O
effect,NN,O
for,IN,O
full,JJ,O
period,NN,O
of,IN,O
the,DT,O
lease,JJ,O
period,NN,O
SOS,NNP,O
That,IN,O
the,DT,O
LESSEE,NNP,O
shall,MD,O
be,VB,O
entitled,VBN,O
to,TO,O
get,VB,O
the,DT,O
electricity,NN,O
conlction,NN,O
in,IN,O
its,PRP$,O
own,JJ,O
name,NN,O
from,IN,O
WBSEDCL,NNP,O
the,DT,O
Lessor,NNP,O
shall,MD,O
provide,VB,O
NOC,NNP,O
to,TO,O
the,DT,O
WBSEDCL,NNP,O
in,IN,O
this,DT,O
regard,NN,O
SOS,NNP,O
That,IN,O
the,DT,O
LESSEE,NNP,O
herein,NN,O
shall,MD,O
at,IN,O
its,PRP$,O
own,JJ,O
cost,NN,O
keep,VB,O
the,DT,O
aforesaid,JJ,O
office,NN,O
premises,NNS,O
in,IN,O
good,JJ,O
and,CC,O
tenantable,JJ,O
condition,NN,O
and,CC,O
also,RB,O
at,IN,O
its,PRP$,O
own,JJ,O
cost,NN,O
make,VBP,O
good,JJ,O
the,DT,O
broken,JJ,O
doors,NNS,O
window,VBP,O
fittings,NNS,O
etc,FW,O
excluding,VBG,O
the,DT,O
liability,NN,O
arising,VBG,O
out,RP,O
riots,NNS,O
and,CC,O
act,NN,O
of,IN,O
God,NNP,O
and,CC,O
normal,JJ,O
wear,NN,O
and,CC,O
tear,VB,O
SOS,NNP,O
That,IN,O
the,DT,O
LESSOR,NNP,O
shall,MD,O
not,RB,O
be,VB,O
responsible,JJ,O
for,IN,O
repairs,NNS,O
or,CC,O
damages,NNS,O
arising,VBG,O
out,IN,O
of,IN,O
negligence,NN,O
of,IN,O
LESSEE,NNP,O
All,NNP,O
repairs,NNS,O
will,MD,O
be,VB,O
made,VBN,O
by,IN,O
the,DT,O
LESSEE,NNP,O
SOS,NNP,O
That,IN,O
the,DT,O
Municipal,NNP,O
Corporation,NNP,O
holding,VBG,O
Tax,NNP,O
and,CC,O
property,NN,O
taxes,NNS,O
on,IN,O
the,DT,O
office,NN,O
premises,VBZ,O
shall,MD,O
be,VB,O
paid,VBN,O
by,IN,O
the,DT,O
LESSOR,NNP,O
SOS,NNP,O
That,IN,O
the,DT,O
LESSEE,NNP,O
agrees,VBZ,O
that,IN,O
it,PRP,O
shall,MD,O
not,RB,O
in,IN,O
any,DT,O
manner,NN,O
assign,NN,O
transfer,NN,O
sublet,NN,O
or,CC,O
otherwise,VB,O
part,NN,O
with,IN,O
the,DT,O
possession,NN,O
of,IN,O
the,DT,O
said,VBD,O
office,NN,O
premises,NNS,O
or,CC,O
any,DT,O
part,NN,O
thereof,NN,O
in,IN,O
favour,NN,O
of,IN,O
any,DT,O
person,NN,O
or,CC,O
party,NN,O
whomsoever,NN,O
SOS,NNP,O
That,IN,O
the,DT,O
LESSEE,NNP,O
agrees,VBZ,O
that,IN,O
it,PRP,O
will,MD,O
use,VB,O
the,DT,O
said,VBD,O
office,NN,O
for,IN,O
business,NN,O
commercial,JJ,O
purposes,VBZ,O
only,RB,O
and,CC,O
not,RB,O
for,IN,O
creating,VBG,O
any,DT,O
sorts,NNS,O
of,IN,O
nuisance,NN,O
SOS,NNP,O
That,IN,O
the,DT,O
LESSEE,NNP,O
hereby,NN,O
undertakes,VBZ,O
not,RB,O
to,TO,O
conduct,VB,O
any,DT,O
illegal,JJ,O
antisocial,JJ,O
immoral,JJ,O
indecent,NN,O
activities,NNS,O
in,IN,O
the,DT,O
said,VBD,O
office,NN,O
premises,NNS,O
SOS,VBP,O
That,IN,O
the,DT,O
LESSEE,NNP,O
shall,MD,O
not,RB,O
expose,VB,O
the,DT,O
LESSOR,NNP,O
to,TO,O
any,DT,O
damage,NN,O
loss,NN,O
harm,NN,O
due,JJ,O
to,TO,O
any,DT,O
legal,JJ,O
Government,NNP,O
Society,NNP,O
xe2,NNP,O
x80,NNP,O
x99s,NNP,O
action,NN,O
or,CC,O
any,DT,O
action,NN,O
by,IN,O
the,DT,O
person,NN,O
so,RB,O
affected,VBN,O
by,IN,O
the,DT,O
misdeeds,NNS,O
of,IN,O
the,DT,O
LESSEE,NNP,O
SOS,NNP,O
That,IN,O
the,DT,O
LESSEE,NNP,O
shall,MD,O
not,RB,O
store,VB,O
any,DT,O
injurious,JJ,O
goods,NNS,O
or,CC,O
combustible,JJ,O
substance,NN,O
in,IN,O
the,DT,O
said,VBD,O
premises,NNS,O
which,WDT,O
may,MD,O
injure,VB,O
or,CC,O
damage,VB,O
the,DT,O
office,NN,O
premises,VBZ,O
or,CC,O
the,DT,O
building,NN,O
SOS,NNP,O
That,IN,O
the,DT,O
LESSEE,NNP,O
shall,MD,O
observe,VB,O
all,PDT,O
the,DT,O
rules,NNS,O
regulations,NNS,O
now,RB,O
in,IN,O
force,NN,O
or,CC,O
as,IN,O
may,MD,O
be,VB,O
imposed,VBN,O
hereafter,NN,O
by,IN,O
the,DT,O
concerned,JJ,O
Society,NNP,O
Government,NNP,O
and,CC,O
Municipal,NNP,O
Authorities,NNP,O
in,IN,O
respect,NN,O
of,IN,O
its,PRP$,O
use,NN,O
and,CC,O
occupation,NN,O
of,IN,O
the,DT,O
said,VBD,O
office,NN,O
premises,NNS,O
from,IN,O
time,NN,O
to,TO,O
time,NN,O
SOS,NNP,O
That,IN,O
the,DT,O
LESSEE,NNP,O
shall,MD,O
permit,VB,O
the,DT,O
LESSOR,NNP,O
and,CC,O
her,PRP$,O
agent,NN,O
during,IN,O
office,NN,O
hours,NNS,O
to,TO,O
enter,VB,O
upon,NN,O
and,CC,O
inspect,VB,O
the,DT,O
condition,NN,O
of,IN,O
the,DT,O
aforesaid,JJ,O
office,NN,O
premises,NNS,O
SOS,NNP,O
Cont,NNP,O
tP,VBD,O
5,CD,O
SOS,NNP,O
Page,NNP,O
5,CD,O
SOS,NNP,O
That,IN,O
the,DT,O
LESSEE,NNP,O
binds,VBZ,O
itself,PRP,O
to,TO,O
vacate,VB,O
and,CC,O
handover,VB,O
the,DT,O
peaceful,JJ,O
vacant,JJ,O
possession,NN,O
of,IN,O
the,DT,O
said,VBD,O
office,NN,O
in,IN,O
good,JJ,O
order,NN,O
and,CC,O
condition,NN,O
normal,JJ,O
wear,NN,O
and,CC,O
tear,NN,O
expected,VBN,O
removing,VBG,O
itself,PRP,O
together,RB,O
with,IN,O
all,DT,O
its,PRP$,O
articles,NNS,O
things,NNS,O
on,IN,O
completion,NN,O
of,IN,O
the,DT,O
License,NNP,O
period,NN,O
i,NN,O
e,VBP,O
on,IN,O
31st,CD,B-enddate
August,NNP,I-enddate
2021,CD,I-enddate
to,TO,O
the,DT,O
LESSOR,NNP,O
SOS,NNP,O
That,IN,O
the,DT,O
LESSOR,NNP,O
and,CC,O
the,DT,O
LESSEE,NNP,O
hereby,NN,O
agrees,VBZ,O
with,IN,O
each,DT,O
other,JJ,O
that,IN,O
if,IN,O
the,DT,O
Lessor,NNP,O
hereof,NN,O
decides,NNS,O
to,TO,O
terminate,VB,O
these,DT,O
presents,NNS,O
earlier,RBR,O
than,IN,O
the,DT,O
stipulated,JJ,O
period,NN,O
herein,NNS,O
above,IN,O
then,RB,O
the,DT,O
Lessor,NNP,O
shall,MD,O
serve,VB,O
a,DT,O
three,CD,O
clear,JJ,O
months,NNS,O
notice,RB,O
to,TO,O
the,DT,O
Lessee,NNP,O
nand,NN,O
in,IN,O
case,NN,O
if,IN,O
the,DT,O
Lessee,NNP,O
decides,VBZ,O
to,TO,O
terminate,VB,O
then,RB,O
it,PRP,O
shall,MD,O
serve,VB,O
a,DT,O
one,CD,B-notice
month,NN,I-notice
notice,RB,O
expressing,VBG,O
such,JJ,O
intention,NN,O
and,CC,O
accordingly,RB,O
the,DT,O
said,VBD,O
agreement,NN,O
shall,MD,O
be,VB,O
terminated,VBN,O
determined,JJ,O
upon,IN,O
the,DT,O
expiry,NN,O
of,IN,O
the,DT,O
said,VBD,O
notice,JJ,O
period,NN,O
SOS,NNP,O
That,NNP,O
in,IN,O
case,NN,O
of,IN,O
any,DT,O
disputes,NNS,O
doubts,NNS,O
or,CC,O
differences,NNS,O
arising,VBG,O
between,IN,O
the,DT,O
parties,NNS,O
hereof,VBP,O
during,IN,O
the,DT,O
continuance,NN,O
of,IN,O
the,DT,O
license,NN,O
or,CC,O
afterwards,NNS,O
regarding,VBG,O
the,DT,O
interpretation,NN,O
of,IN,O
the,DT,O
contents,NNS,O
of,IN,O
these,DT,O
instruments,NNS,O
of,IN,O
this,DT,O
agreement,NN,O
or,CC,O
regarding,VBG,O
any,DT,O
matter,NN,O
or,CC,O
transactions,NNS,O
then,RB,O
the,DT,O
same,JJ,O
shall,MD,O
be,VB,O
referred,VBN,O
to,TO,O
Arbitration,NNP,O
under,IN,O
the,DT,O
Arbitration,NNP,O
and,CC,O
Conciliation,NNP,O
Act,NNP,O
and,CC,O
all,PDT,O
the,DT,O
disputes,NNS,O
shall,MD,O
be,VB,O
subject,JJ,O
to,TO,O
the,DT,O
jurisdiction,NN,O
of,IN,O
the,DT,O
Siliguri,NNP,O
court,NN,O
SOS,NNP,O
SCHEDULE,NNP,O
AS,NNP,O
REFERRED,NNP,O
TO,NNP,O
ABOVE,NNP,O
SOS,NNP,O
All,NNP,O
that,WDT,O
well,RB,O
built,VBN,O
office,NN,O
premises,VBZ,O
measuring,VBG,O
more,RBR,O
or,CC,O
less,RBR,O
Sq,NNP,O
ft,NN,O
on,IN,O
First,NNP,O
floor,NN,O
of,IN,O
the,DT,O
building,NN,O
named,VBN,O
JOSHIKUNJ,NNP,O
Building,NNP,O
constructed,VBD,O
on,IN,O
the,DT,O
land,NN,O
appertaining,VBG,O
to,TO,O
Plot,NNP,O
No,NNP,O
894,NNP,O
C,NNP,O
S,NNP,O
380,CD,O
0Id,CD,O
of,IN,O
Mouza,NNP,O
Dabgram,NNP,O
8,CD,O
reorded,VBD,O
in,IN,O
Khatian,NNP,O
No,NNP,O
578,NNP,O
R,NNP,O
S,NNP,O
1129,CD,O
L,NNP,O
R,NNP,O
situated,VBD,O
at,IN,O
2nd,CD,O
Mile,NNP,O
Sevoke,NNP,O
Road,NNP,O
P,NNP,O
S,NNP,O
Bhaktinagar,NNP,O
P,NNP,O
O,NNP,O
Ektiasal,NNP,O
2,CD,O
in,IN,O
the,DT,O
District,NNP,O
of,IN,O
Jalpaiguri,NNP,O
SOS,NNP,O
The,DT,O
aforesaid,NN,O
building,NN,O
Joshi,NNP,O
Kunj,NNP,O
is,VBZ,O
butted,VBN,O
and,CC,O
bounded,VBN,O
as,IN,O
follows,VBZ,O
NORTH,NNP,O
ABA,NNP,O
MEDICAL,NNP,O
SOS,NNP,O
SOUTH,NNP,O
LAND,NNP,O
AND,NNP,O
HOUSE,NNP,O
OF,NNP,O
DILIP,NNP,O
GUPTA,NNP,O
SOS,NNP,O
EAST,NNP,O
SEVOKE,NNP,O
ROAD,NNP,O
SOS,NNP,O
WEST,NNP,O
LAND,NNP,O
OF,IN,O
THE,NNP,O
LESSOR,NNP,O
SOS,NNP,O
IN,NNP,O
WITNESS,NNP,O
WHEREOF,NNP,O
the,DT,O
parties,NNS,O
have,VBP,O
set,VBN,O
and,CC,O
subscribed,VBN,O
their,PRP$,O
respective,JJ,O
hands,NNS,O
and,CC,O
seals,NNS,O
on,IN,O
the,DT,O
day,NN,O
month,NN,O
and,CC,O
year,NN,O
first,RB,O
written,VBN,O
above,IN,O
SOS,NNP,O
WITNESS,NNP,O
SOS,NNP,O
1,CD,O
t,NN,O
LESSOR,NNP,O
SOS,NNP,O
LESSEE,NNP,O
SOS,NNP,O
RENTfft,NNP,O
tENT,NN,O
SOS,NNP,O
This,DT,B-startdate
Rental,JJ,O
Agreement,NN,O
is,VBZ,O
made,VBN,O
and,CC,O
executed,VBN,O
on,IN,O
this,DT,O
the,DT,O
day,NN,O
of,IN,O
t,NN,O
t2010,NN,O
at,IN,O
Hyderabad,NNP,O
by,IN,O
and,CC,O
between,IN,O
SOS,NNP,O
M,NNP,O
V,NNP,O
V,NNP,O
xc2,NNP,O
xab,NNP,O
VI,NNP,B-partyone
JAY,NNP,I-partyone
A,NNP,I-partyone
SHANKAR,NNP,I-partyone
S,NNP,O
o,MD,O
M,NNP,O
Rangaiah,NNP,O
SOS,NNP,O
R,NNP,O
o,MD,O
Flat,NNP,O
No,NNP,O
309,NNP,O
SHEETAL,NNP,O
ENCLAVE,NNP,O
JE12DIJNETLA,NNP,O
SOS,NNP,O
Ranga,NNP,O
Reddy,NNP,O
Districto,NNP,O
SOS,NNP,O
Hereinafter,NNP,O
called,VBD,O
the,DT,O
xe2,NNP,O
x80,NNP,O
x9cLANDLORD,NNP,O
xe2,NNP,O
x80,NNP,O
x9d,NNP,O
SOS,NNP,O
AND,NNP,O
SOS,NNP,O
MADDIREDDY,NNP,B-partytwo
BHARGAVA,NNP,I-partytwo
REDDY,NNP,I-partytwo
S,NNP,O
O,NNP,O
MADDIREDDY,NNP,O
SUBBA,NNP,O
REDDY,NNP,O
R,NNP,O
o,MD,O
Flat,NNP,O
No,NNP,O
303,NNP,O
SHEETAL,NNP,O
ENCLAVE,NNP,O
JEEDIMETLA,NNP,O
SOS,NNP,O
Ranga,NNP,O
Reddy,NNP,O
District,NNP,O
t,NN,O
xe2,NNP,O
x80,NNP,O
xa2,NNP,O
SOS,NNP,O
Hereinafter,NNP,O
called,VBD,O
the,DT,O
xe2,NNP,O
x80,NNP,O
x9cTENANT,NNP,O
xe2,NNP,O
x80,NNP,O
x9d,NNP,O
SOS,NNP,O
WHEREAS,NNP,O
the,DT,O
Landlord,NNP,O
is,VBZ,O
the,DT,O
absolute,NN,O
owner,NN,O
and,CC,O
possessor,NN,O
of,IN,O
the,DT,O
bearing,NN,O
No,NNP,O
Flat,NNP,O
NOe2sfi,NNP,O
303,CD,O
xc2,NNP,O
xbb,NNP,O
sheetal,JJ,O
enclave,VBP,O
jeedimetla,NN,O
SOS,NNP,O
RANGA,NNP,O
REDDY,NNP,O
DISTRICT,NNP,O
SOS,NNP,O
WHEREAS,NNP,O
the,DT,O
tenant,NN,O
approached,VBD,O
the,DT,O
landlord,NN,O
and,CC,O
requested,VBD,O
him,PRP,O
her,PRP$,O
to,TO,O
let,VB,O
out,RP,O
the,DT,O
said,VBD,O
House,NNP,O
Plot,NNP,O
on,IN,O
the,DT,O
rental,JJ,O
basis,NN,O
and,CC,O
the,DT,O
same,JJ,O
is,VBZ,O
accepted,VBN,O
SOS,NNP,O
WHEREAS,NNP,O
the,DT,O
tenant,NN,O
agreed,VBD,O
to,TO,O
pay,VB,O
the,DT,O
monthly,JJ,O
rent,NN,O
on,IN,O
or,CC,O
before,IN,O
SOS,JJ,O
5th,JJ,O
day,NN,O
of,IN,O
every,DT,O
month,NN,O
at,IN,O
Rs,NNP,O
t9,VBD,O
99,CD,O
7,CD,O
9,CD,O
xc2,NN,O
xb0,NNP,O
t,NN,O
p,NN,O
m,NN,O
and,CC,O
agreed,VBD,O
to,TO,O
SOS,NNP,O
bear,JJ,O
Electricity,NNP,O
Water,NNP,O
Charges,NNP,O
etc,VBP,O
as,IN,O
applicable,JJ,O
is,VBZ,O
valid,JJ,O
from,IN,O
11,CD,B-end
months,NNS,I-end
for,IN,O
the,DT,O
purposes,NNS,O
of,IN,O
Resident,NNP,O
iai__,NN,O
iroofo,NN,O
SOS,NNP,O
In,IN,O
witnesses,NNS,O
whereof,VBP,O
both,DT,O
the,DT,O
parties,NNS,O
have,VBP,O
signed,VBN,O
on,IN,O
this,DT,O
the,DT,O
Rental,JJ,O
Agreement,NNP,O
before,IN,O
the,DT,O
following,JJ,O
witnesses,NNS,O
SOS,NNP,O
WITNESSES,NNP,O
SOS,NNP,O
SOS,NNP,O
SOS,NNP,O
SOS,NNP,O
SOS,NNP,O
SOS,NNP,O
SOS,NNP,O
SOS,NNP,O
SOS,NNP,O
SOS,NNP,O
SOS,NNP,O
STANDARD,NNP,O
REAL,NNP,O
ESTATE,NNP,O
RENTAL,NNP,O
AGREEMENT,NNP,O
SOS,NNP,O
This,DT,O
Agreement,NNP,O
made,VBD,O
this,DT,O
11,CD,B-startdate
day,NN,I-startdate
of,IN,I-startdate
December,NNP,I-startdate
2008,CD,I-startdate
is,VBZ,O
between,IN,O
PROSPER,NNP,B-partyone
4,CD,O
LESS,NNP,O
LLC,NNP,O
t,NN,O
hereinafter,NN,O
referred,VBD,O
to,TO,O
as,IN,O
SOS,NNP,O
Management,NNP,O
and,CC,O
Jose,NNP,B-partytwo
Luis,NNP,I-partytwo
Salcido,NNP,I-partytwo
owner,NN,O
hereinafter,NN,O
referred,VBD,O
to,TO,O
as,IN,O
Resident,NNP,O
Management,NNP,O
rents,NNS,O
to,TO,O
Resident,NNP,O
and,CC,O
Resident,NNP,O
rents,NNS,O
from,IN,O
Management,NNP,O
property,NN,O
located,VBN,O
at,IN,O
SOS,NNP,O
Addressl6714,NNP,O
MOSSDALE,NNP,O
BLVD,NNP,O
LANCASTER,NNP,O
State,NNP,O
California,NNP,O
Zip,NNP,O
93535,CD,O
the,DT,O
full,JJ,O
legal,JJ,O
description,NN,O
of,IN,O
which,WDT,O
is,VBZ,O
the,DT,O
same,JJ,O
as,IN,O
recorded,VBN,O
with,IN,O
the,DT,O
Clerk,NNP,O
of,IN,O
the,DT,O
Superior,NNP,O
Court,NNP,O
of,IN,O
Kern,NNP,O
County,NNP,O
and,CC,O
is,VBZ,O
made,VBN,O
a,DT,O
part,NN,O
hereof,NN,O
by,IN,O
reference,NN,O
hereinafter,NN,O
referred,VBD,O
to,TO,O
as,IN,O
the,DT,O
Property,NNP,O
under,IN,O
the,DT,O
following,JJ,O
terms,NNS,O
and,CC,O
conditions,NNS,O
SOS,NNP,O
TERM,NNP,O
The,DT,O
initial,JJ,O
term,NN,O
of,IN,O
this,DT,O
Agreement,NNP,O
shall,MD,O
be,VB,O
for,IN,O
700,CD,O
0,CD,O
Dollars,NNS,O
per,IN,O
months,NNS,O
beginning,VBG,O
on,IN,O
the,DT,O
15,CD,B-startdate
day,NN,I-startdate
of,IN,I-startdate
DECEMBER,NNP,I-startdate
2008,CD,I-startdate
SOS,NNP,O
CONDITION,NNP,O
Resident,NNP,O
accepts,VBZ,O
Property,NNP,O
in,IN,O
its,PRP$,O
present,JJ,O
AS,NNP,O
IS,NNP,O
condition,NN,O
and,CC,O
acknowledges,VBZ,O
that,DT,O
Resident,NNP,O
has,VBZ,O
received,VBN,O
a,DT,O
list,NN,O
of,IN,O
any,DT,O
existing,VBG,O
damages,NNS,O
to,TO,O
Property,NNP,O
been,VBN,O
given,VBN,O
the,DT,O
right,NN,O
to,TO,O
inspect,VB,O
same,JJ,O
and,CC,O
has,VBZ,O
approved,VBN,O
said,VBD,O
list,NN,O
except,IN,O
as,IN,O
previously,RB,O
specified,VBN,O
in,IN,O
writing,VBG,O
to,TO,O
Management,NNP,O
Resident,NNP,O
acknowledges,VBZ,O
receipt,NN,O
of,IN,O
the,DT,O
Move,NNP,O
In,IN,O
Inspection,NNP,O
Form,NNP,O
and,CC,O
accepts,VBZ,O
the,DT,O
responsibility,NN,O
to,TO,O
complete,VB,O
said,VBD,O
form,NN,O
within,IN,O
seven,CD,O
7,CD,O
days,NNS,O
of,IN,O
taking,VBG,O
possession,NN,O
and,CC,O
return,VB,O
a,DT,O
completed,VBN,O
signed,JJ,O
copy,NN,O
to,TO,O
Management,NNP,O
Failure,NNP,O
to,TO,O
do,VB,O
so,RB,O
shall,MD,O
be,VB,O
Resident,JJ,O
s,JJ,O
acknowledgment,NN,O
that,IN,O
Property,NNP,O
is,VBZ,O
in,IN,O
perfect,JJ,O
condition,NN,O
in,IN,O
every,DT,O
particular,JJ,O
and,CC,O
that,IN,O
any,DT,O
damages,NNS,O
including,VBG,O
breakage,NN,O
bums,NNS,O
and,CC,O
wear,NN,O
or,CC,O
otherwise,RB,O
not,RB,O
shown,VBN,O
shall,MD,O
be,VB,O
Resident,JJ,O
s,JJ,O
responsibility,NN,O
and,CC,O
expense,NN,O
SOS,NNP,O
MAINTENANCE,NNP,O
REPAIRS,NNP,O
Resident,NNP,O
acknowledges,VBZ,O
that,IN,O
the,DT,O
premises,NNS,O
are,VBP,O
in,IN,O
good,JJ,O
order,NN,O
and,CC,O
repair,NN,O
unless,IN,O
otherwise,RB,O
indicated,VBN,O
herein,NN,O
Resident,NNP,O
shall,MD,O
at,IN,O
his,PRP$,O
own,JJ,O
expense,NN,O
and,CC,O
at,IN,O
all,DT,O
times,NNS,O
maintain,VBP,O
the,DT,O
premises,NNS,O
in,IN,O
a,DT,O
clean,JJ,O
and,CC,O
sanitary,JJ,O
manner,NN,O
including,VBG,O
all,DT,O
equipment,NN,O
and,CC,O
appliances,NNS,O
therein,NN,O
and,CC,O
shall,MD,O
surrender,VB,O
the,DT,O
same,JJ,O
at,IN,O
the,DT,O
termination,NN,O
hereof,NN,O
in,IN,O
as,RB,O
good,JJ,O
condition,NN,O
as,IN,O
received,VBN,O
normal,JJ,O
wear,NN,O
and,CC,O
tear,NN,O
excepted,VBN,O
Resident,NNP,O
expressly,RB,O
stipulates,VBZ,O
and,CC,O
agrees,VBZ,O
that,DT,O
Management,NNP,O
is,VBZ,O
granting,VBG,O
a,DT,O
rental,JJ,O
discount,NN,O
in,IN,O
exchange,NN,O
for,IN,O
Resident,NNP,O
s,NN,O
agreeing,VBG,O
to,TO,O
perform,VB,O
and,CC,O
bear,VB,O
the,DT,O
expense,NN,O
of,IN,O
or,CC,O
have,VBP,O
performed,VBN,O
minor,JJ,O
maintenance,NN,O
and,CC,O
repairs,NNS,O
on,IN,O
the,DT,O
dwelling,VBG,O
therefore,RB,O
SOS,NNP,O
Management,NNP,O
shall,MD,O
NOT,NNP,O
be,VB,O
responsible,JJ,O
for,IN,O
maintenance,NN,O
and,CC,O
repairs,NNS,O
of,IN,O
the,DT,O
premises,NNS,O
during,IN,O
the,DT,O
term,NN,O
of,IN,O
this,DT,O
Agreement,NNP,O
or,CC,O
any,DT,O
SOS,NNP,O
extensions,NNS,O
unless,IN,O
otherwise,RB,O
provided,VBN,O
for,IN,O
herein,NN,O
If,IN,O
Resident,NNP,O
repair,NN,O
responsibilities,NNS,O
conflict,VBP,O
with,IN,O
any,DT,O
state,NN,O
laws,NNS,O
to,TO,O
the,DT,O
contrary,JJ,O
Resident,NNP,O
expressly,RB,O
agrees,VBZ,O
to,TO,O
fully,RB,O
waive,JJ,O
and,CC,O
relinquish,JJ,O
any,DT,O
protections,NNS,O
so,RB,O
provided,JJ,O
Resident,NNP,O
shall,MD,O
be,VB,O
responsible,JJ,O
for,IN,O
damages,NNS,O
caused,VBN,O
by,IN,O
his,PRP$,O
negligence,NN,O
and,CC,O
that,IN,O
of,IN,O
his,PRP$,O
family,NN,O
or,CC,O
invitees,NNS,O
and,CC,O
guests,NNS,O
Resident,NNP,O
shall,MD,O
mow,VB,O
irrigate,NN,O
and,CC,O
maintain,VB,O
any,DT,O
surrounding,VBG,O
grounds,NNS,O
including,VBG,O
lawns,JJ,O
shrubbery,NN,O
and,CC,O
gutters,NNS,O
and,CC,O
keep,VB,O
the,DT,O
same,JJ,O
clear,JJ,O
of,IN,O
rubbish,JJ,O
trash,NN,O
weeds,NNS,O
or,CC,O
leaves,NNS,O
if,IN,O
such,JJ,O
grounds,NNS,O
are,VBP,O
part,NN,O
of,IN,O
the,DT,O
Property,NNP,O
and,CC,O
are,VBP,O
available,JJ,O
for,IN,O
the,DT,O
use,NN,O
of,IN,O
Resident,NNP,O
Should,NNP,O
Resident,NNP,O
fail,NN,O
to,TO,O
do,VB,O
so,RB,O
Management,NNP,O
after,IN,O
attempting,VBG,O
to,TO,O
notify,VB,O
Resident,NNP,O
may,MD,O
but,CC,O
is,VBZ,O
not,RB,O
required,VBN,O
to,TO,O
maintain,VB,O
lawns,NNS,O
and,CC,O
or,CC,O
shrubbery,NN,O
by,IN,O
using,VBG,O
a,DT,O
professional,JJ,O
yard,NN,O
maintenance,NN,O
company,NN,O
Resident,NNP,O
agrees,VBZ,O
to,TO,O
pay,VB,O
the,DT,O
cost,NN,O
of,IN,O
any,DT,O
such,JJ,O
yard,JJ,O
maintenance,NN,O
as,IN,O
additional,JJ,O
rent,NN,O
SOS,NNP,O
APPLIANCES,NNP,O
All,NNP,O
appliances,NNS,O
of,IN,O
any,DT,O
kind,NN,O
including,VBG,O
window,JJ,O
air,NN,O
conditioners,NNS,O
are,VBP,O
specifically,RB,O
excluded,VBN,O
from,IN,O
this,DT,O
Agreement,NNP,O
Such,JJ,O
appliances,NNS,O
remain,VBP,O
as,IN,O
a,DT,O
convenience,NN,O
to,TO,O
Resident,NNP,O
and,CC,O
Management,NNP,O
assumes,VBZ,O
no,DT,O
responsibility,NN,O
for,IN,O
their,PRP$,O
operation,NN,O
No,DT,O
part,NN,O
of,IN,O
the,DT,O
monthly,JJ,O
rent,NN,O
is,VBZ,O
attributable,JJ,O
to,TO,O
them,PRP,O
Any,DT,O
appliance,NN,O
on,IN,O
premises,NNS,O
at,IN,O
the,DT,O
signing,NN,O
of,IN,O
this,DT,O
Agreement,NNP,O
shall,MD,O
be,VB,O
returned,VBN,O
by,IN,O
Resident,NNP,O
upon,IN,O
move,NN,O
out,RB,O
in,IN,O
the,DT,O
same,JJ,O
condition,NN,O
as,IN,O
at,IN,O
the,DT,O
signing,NN,O
of,IN,O
this,DT,O
Agreement,NNP,O
SOS,NNP,O
ALTERATIONS,NNP,O
Resident,NNP,O
shall,MD,O
not,RB,O
make,VB,O
or,CC,O
allow,VB,O
to,TO,O
be,VB,O
made,VBN,O
any,DT,O
alterations,NNS,O
installations,NNS,O
repairs,NNS,O
or,CC,O
redecoration,NN,O
of,IN,O
any,DT,O
kind,NN,O
to,TO,O
the,DT,O
Property,NN,O
without,IN,O
prior,JJ,O
written,VBN,O
permission,NN,O
of,IN,O
Management,NNP,O
provided,VBD,O
however,RB,O
that,IN,O
notwithstanding,VBG,O
such,JJ,O
consent,JJ,O
Resident,NNP,O
agrees,VBZ,O
that,IN,O
all,DT,O
alterations,NNS,O
including,VBG,O
without,IN,O
limitation,NN,O
any,DT,O
items,NNS,O
affixed,VBN,O
to,TO,O
the,DT,O
Property,NNP,O
shall,MD,O
become,VB,O
the,DT,O
properly,NN,O
of,IN,O
Management,NNP,O
upon,IN,O
the,DT,O
termination,NN,O
of,IN,O
this,DT,O
Agreement,NNP,O
This,DT,O
includes,VBZ,O
but,CC,O
is,VBZ,O
not,RB,O
limited,VBN,O
to,TO,O
ceiling,NN,O
fans,NNS,O
mini,VBP,O
blinds,NNS,O
carpeting,VBG,O
fencing,VBG,O
lighting,VBG,O
fixtures,NNS,O
shrubs,JJ,O
flowers,NNS,O
etc,VBP,O
Removal,NNP,O
of,IN,O
these,DT,O
items,NNS,O
shall,MD,O
be,VB,O
considered,VBN,O
theft,NN,O
subject,NN,O
to,TO,O
civil,JJ,O
and,CC,O
criminal,JJ,O
prosecution,NN,O
SOS,NNP,O
USE,NNP,O
The,DT,O
Property,NNP,O
shall,MD,O
be,VB,O
used,VBN,O
for,IN,O
Residential,JJ,O
purposes,NNS,O
only,RB,O
and,CC,O
shall,MD,O
be,VB,O
occupied,VBN,O
by,IN,O
the,DT,O
undersigned,JJ,O
2,CD,O
tadults,NNS,O
children,NNS,O
as,IN,O
SOS,NNP,O
named,VBD,O
in,IN,O
the,DT,O
original,JJ,O
application,NN,O
to,TO,O
rent,VB,O
only,RB,O
Occupancy,NNP,O
by,IN,O
guests,NNS,O
staying,VBG,O
over,IN,O
14,CD,O
days,NNS,O
will,MD,O
be,VB,O
considered,VBN,O
in,IN,O
violation,NN,O
of,IN,O
this,DT,O
agreement,NN,O
and,CC,O
